ID;ALIMENTO;Energia Kcal;Carboidrato total;Prote�na;Lip�dios
C0158H;Ponche de frutas, sem álcool, (refrigerante de limão, abacaxi, uva, kiwi, maçã, laranja e pêssego em calda), ;47;11,2;0,44;0,23
C0849F;Porco, orelha, cozido, s/ óleo, c/sal, ;161;0,2;15,9;10,8
C0820A;Prato de comida brasileiro (região Centro-oeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80g de tomate, in natura - c/ óleo, cebola e alho, c/ sal), ;96;14,2;5,7;2,66
C0816A;Prato de comida brasileiro (região Nordeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80 g de milho, cuscuz, cozido - c/ óleo, cebola e alho, c/ sal), ;118;19;5,96;2,78
C0817A;Prato de comida brasileiro (região Norte), (90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 32g de farinha de mandioca, crua - c/ óleo, cebola e alho, c/ sal), ;144;24,8;6,52;3,09
C0818A;Prato de comida brasileiro (região Sudeste), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 80g de tomate, in natura - c/ óleo, cebola e alho, c/ sal), ;96;14,2;5,7;2,66
C0819A;Prato de comida brasileiro (região Sul), 90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50% grão e 50% caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura + 110g de macarrão, trigo, c/ ovos, cozido, drenado - c/ óleo, cebola e alho, c/ sal), ;137;19,8;6,09;4,48
C0850A;Prato de comida brasileiro, (90 g de arroz, polido, cozido + 140 g de feijão, preto, cozido (50 % grão e 50 % caldo) + 35 g de carne, boi, quarto traseiro, s/ gordura, grelhada + 110 g de macarrão, trigo, c/ ovos, cozido, drenado + 1,2 g de sal refinado), c/ óleo, cebola e alho), ;121;20,1;6,11;2,6
C1052A;Prato de comida brasileiro, (90g arroz, polido, cozido + 140g feijão, preto, cozido (50% grão e 50% caldo) + 35g carne, boi, traseiro, grelhada + 110g batata sauté, c/ óleo, cebola e alho, c/ sal), ;103;16,3;5,38;2,67
C0528F;Presunto cru, carne porco salgada, cru, tipo Parma, ;268;0;25,5;18,4
C0200F;Presunto, c/ capa de gordura, fatiado, cozido, Sadia, ;129;0,7;16,1;6,89
C0201F;Presunto, cozido, Seara, ;126;1,5;16,5;6
C0202F;Presunto, lanche, cozido, Wilson, ;162;7,08;13,7;8,78
C0204F;Presunto, peru, cozido, lanche (média de várias amostras), ;102;3,44;15,2;3,04
C0247F;Presunto, porco, cozido, c/ capa de gordura (média de diferentes amostras), ;127;1,05;15,2;6,83
C0199F;Presunto, porco, cozido, p/ lanche (média de várias amostras), ;121;2,32;15,1;5,7
C0248F;Presunto, porco, cozido, s/ capa de gordura, ;92;1,61;15;2,87
C0203F;Presunto, s/ capa de gordura, cozido, fatiado, ;94;1,07;15,7;3,03
C0236T;Puchero, c/ grão de bico, c/ sal, (grão de bico, carne bovina músculo, carne suína lombo, linguiça calabresa, toucinho defumado (bacon), cenoura, batata, salsinha, cebolinha, pimenta-do-reino, c/ azeite de oliva, cebola, alho, c/ sal), ;154;8,34;8,09;10,3
C0123G;Pudim de leite, (leite condensado, leite integral, amido de milho, ovos, c/ calda de açúcar), ;201;33;5,69;5,12
C0122G;Pudim de pão, (leite condensado, leite integral, pão francês, ovos, c/ calda de açúcar), ;207;37,8;5,02;4,01
C0124G;Pudim de sorvete, (leite condensado, leite integral, creme de leite, ovos, c/ calda de chocolate), ;231;29,1;4,29;10,9
C0068K;Pudim, baunilha, em pó, preparado, Oetker, ;120;19,8;2,9;3,2
C0047R;Pudim, baunilha, mistura p/ (média de diferentes marcas), ;385;95,8;0,46;0,14
C0023N;Pudim, baunilha, mistura p/, diet, ;350;87,6;0,55;0
C0049R;Pudim, baunilha, mistura p/, Ducoco, ;385;95,8;0,31;0,17
C0048R;Pudim, baunilha, mistura p/, Oetker, ;386;95,8;0,6;0,1
C0053R;Pudim, brigadeirão, c/ chocolate granulado, mistura p/, Ducoco, ;397;78,9;11;4,81
C0140N;Pudim, caramelo, diet, c/ leite desnatado (preparado conforme a embalagem), Oetker, ;50;8,49;3,07;0,42
C0069K;Pudim, caramelo, em pó, preparado, Oetker, ;118;19,3;2,9;3,2
C0024N;Pudim, caramelo, mistura p/, diet, Ducoco, ;363;89,7;1,11;0,23
C0029N;Pudim, caramelo, mistura p/, diet, Oetker, ;306;74,1;1,62;0,76
C0050R;Pudim, caramelo, mistura p/, Oetker, ;382;95;0,6;0,1
C0051R;Pudim, chocolate c/ coco, mistura p/, Ducoco, ;386;90,7;2;2,31
C0070K;Pudim, chocolate, em pó, preparado, Oetker, ;115;19;3,1;3
C0025N;Pudim, chocolate, mistura p/, diet, Ducoco, ;337;84;3,65;0
C0026N;Pudim, chocolate, mistura p/, diet, Oetker, ;367;88,1;2,95;0,97
C0052R;Pudim, chocolate, mistura p/, Oetker, ;378;91,2;2,4;0,9
C0071K;Pudim, coco, em pó, preparado, Oetker, ;114;19,1;2,8;3
C0054R;Pudim, coco, mistura p/ (média de diferentes marcas), ;388;93,9;NA;1,41
C0027N;Pudim, coco, mistura p/, diet, Ducoco, ;373;88,5;1,99;1,91
C0028N;Pudim, coco, mistura p/, diet, Oetker, ;369;88,9;1,3;1,42
C0055R;Pudim, coco, mistura p/, Ducoco, ;388;93,9;NA;1,41
C0056R;Pudim, coco, mistura p/, Oetker, ;386;94,4;NA;0,9
C0066K;Pudim, em pó, preparado (média de diferentes sabores), ;121;20;3,33;3,12
C0135G;Pudim, Floresta Negra, caseiro, (leite condensado, creme de leite, leite, gelatina sem sabor, água, cereja em calda, chocolate em pó, chantilly e chocolate ao leite), ;241;34,7;5,17;10,7
C0072K;Pudim, leite c/ calda de caramelo, pó, preparado, Oetker, ;151;23,7;5,5;3,8
C0057R;Pudim, leite, c/ calda caramelo, mistura p/, Oetker, ;375;92,9;1,6;0,1
C0058R;Pudim, leite, mistura p/, Ducoco, ;388;96,9;NA;0,13
C0046R;Pudim, mistura p/ (média de diferentes sabores), ;384;91,8;2,65;1,01
C0022N;Pudim, mistura p/, diet (média de diferentes sabores), ;363;87,1;1,75;0,88
C0067K;Pudim, morango, em pó, preparado, Oetker, ;111;19,2;2,8;2,5
C0059R;Pudim, morango, mistura p/, Oetker, ;380;95,4;NA;0,1
C0008U;Pupunha, fruto, cozido, s/ sal, Bactris gasipaes, ;212;35,4;2,59;8,14
C0127B;Purê de abóbora, (abóbora, leite, c/ sal), Cucurbita moschata, ;51;10,6;0,96;0,91
C0868B;Purê, batata baroa (mandioquinha, batata salsa), c/ sal, (batata baroa (mandioquinha, batata salsa), leite, c/ manteiga, c/ sal), ;107;16,7;1,04;4,36
C0869B;Purê, batata baroa (mandioquinha, batata salsa), s/ sal, (batata baroa (mandioquinha, batata salsa), leite, c/ manteiga, s/ sal), ;108;16,8;1,04;4,38
C1050B;Purê, batata doce, c/ manteiga, leite, c/ sal, ;120;20,2;1,04;4,37
C1051B;Purê, batata doce, c/ manteiga, leite, s/ sal, ;123;20,2;1,04;4,77
C1048B;Purê, batata inglesa, abóbora (jerimum), c/ manteiga, leite, c/ sal, ;71;7,51;1,39;4,3
C1049B;Purê, batata inglesa, abóbora (jerimum), c/ manteiga, leite, s/ sal, ;75;7,51;1,4;4,71
C1034B;Purê, batata, c/ queijo parmesão, c/ sal, (batata inglesa, margarina, leite, c/ queijo parmesão, c/ sal), ;107;10,9;4,57;5,27
C1035B;Purê, batata, c/ queijo parmesão, s/ sal, (batata inglesa, margarina, leite, c/ queijo parmesão, s/ sal), ;109;10,9;4,71;5,44
C1036B;Purê, batata, inglesa, c/ sal, (batata inglesa, margarina, leite, c/ linguiça calabresa, c/ sal), ;99;10,4;3,63;5,02
C0323B;Purê, batata, inglesa, c/ sal, (batata, leite, margarina, c/ sal), <i>Solanum tuberosum</i> L., ;68;11,6;1,67;1,96
C1037B;Purê, batata, inglesa, s/ sal, (batata inglesa, margarina, leite, c/ linguiça calabresa, s/ sal), ;100;10,4;3,7;5,12
C0322B;Purê, batata, inglesa, s/ sal, (batata, leite, margarina, s/ sal), <i>Solanum tuberosum</i> L., ;68;11,6;1,67;1,97
C1056B;Purê, cenoura, c/ manteiga, leite, c/ sal, ;56;4,25;0,77;4,39
C1057B;Purê, cenoura, c/ manteiga, leite, s/ sal, ;60;4,25;0,77;4,79
C0226T;Purê, ervilha, c/ manteiga, leite, c/ sal, ;119;15,5;6,64;4,71
C0227T;Purê, ervilha, c/ manteiga, leite, s/ sal, Purê ervilha, ;122;15,5;6,65;5,12
C1054B;Purê, inhame, c/ manteiga, leite, c/ sal, ;117;18;2,26;4,34
C1055B;Purê, inhame, c/ manteiga, leite, s/ sal, ;121;18;2,26;4,74
C1052B;Purê, mandioca (aipim, macaxeira), c/ manteiga, leite, c/ sal, ;144;25,9;0,85;4,42
C1053B;Purê, mandioca (aipim, macaxeira), c/ manteiga, leite, s/ sal, ;148;25,9;0,85;4,83
C0086K;Queijadinha, c/ coco, (farinha de trigo, ovo, margarina, coco e açúcar), ;443;70,5;4,2;16,4
C0258C;Queijo vegetal, c/ leite de coco, c/ sal, (leite de coco, alho em pó, polvilho, páprica, c/ sal), ;204;16,2;1,03;15,1
C0090G;Queijo, cheddar, ;404;3,09;22,9;33,3
C0048G;Queijo, coalho, ;335;1,94;23,7;25,9
C0049G;Queijo, fundido, ;302;0,1;27,4;21,4
C0132G;Queijo, gorgonzola, ;324;1;19,1;27,1
C0136G;Queijo, gouda, ;356;2,22;24,9;27,4
C0047G;Queijo, leite de vaca e búfala, muçarela, ;311;3,35;21,4;23,5
C0052G;Queijo, minas, frescal, ;243;3,02;15,9;18,6
C0036N;Queijo, minas, frescal, light, ;161;0,41;18,7;9,4
C0037N;Queijo, minas, frescal, light, Danúbio, ;156;3,8;14;9,4
C0056G;Queijo, minas, padrão (média de diferentes amostras), ;295;7,54;20,4;20,4
C0039N;Queijo, minas, padrão, light, Teixeira, ;276;7,38;21,2;17,9
C0058G;Queijo, minas, padrão, Teixeira, ;336;2,37;18,8;27,9
C0038N;Queijo, minas, padrão, zero% gordura, ;81;3,2;16,9;0,1
C0060G;Queijo, minas, tipo parmesão, ;448;2,48;31,9;35
C0059G;Queijo, muçarela (média de diferentes amostras), ;320;1,97;23,8;24,1
C0074N;Queijo, muçarela, light, ;251;2,77;24,3;15,9
C0061G;Queijo, parmesão, ralado, Teixeira, ;478;4,83;32,1;36,7
C0062G;Queijo, pasteurizado (média de diferentes amostras), ;310;4,12;10,5;27,9
C0063G;Queijo, pasteurizado, Polenghinho, ;310;4,12;10,5;27,9
C0095N;Queijo, pasteurizado, teor reduzido de lipídeos, ;175;3,5;24,6;7
C0050G;Queijo, petit suisse, sabor morango, ;123;18,5;5,79;2,84
C0064G;Queijo, prato, ;346;0,2;24,2;27,6
C0057G;Queijo, provolone, ;350;2,14;25,6;26,6
C0066G;Queijo, requeijão (média de diferentes amostras), ;281;3,03;9,91;25,5
C0137G;Queijo, requeijão, c/ queijo, cheddar, ;330;3,05;15,1;28,6
C0067G;Queijo, requeijão, Danúbio, ;294;2,2;9,5;27,5
C0040N;Queijo, requeijão, light, Danúbio, ;182;1,6;13;13,7
C0068G;Queijo, requeijão, Vigor, ;291;4,46;10,6;25,6
C0041N;Queijo, requeijão, zero % gordura, Danúbio, ;68;4,15;12,5;0,1
C0065G;Queijo, requeijao do norte (queijo de manteiga), ;260;0,8;28,2;16
C0051G;Queijo, ricota, ;139;3,79;12,6;8,11
C0075N;Queijo, ricota, light, ;137;5,08;11,4;7,91
C0071G;Queijo, tilst, ;265;42,8;6,92;7,37
C0150H;Quentão de vinho, (vinho tinto, água, gengibre, cravo, canela, c/ açúcar), ;88;7,76;0,1;0,03
C0149H;Quentão de vinho, (vinho tinto, aguardente (cachaça), água, gengibre, cravo, canela, c/ açúcar), ;92;7,68;0,1;0,03
C0153H;Quentão de vinho, c/ gemada, (vinho tinto, água, gengibre, cravo, canela, gema de ovo, c/ açúcar), ;146;21,9;0,93;1,57
C0152H;Quentão, (aguardente (cachaça), água, maçã, gengibre, cravo, canela, casca de laranja e limão, c/ açúcar), ;154;16,9;0,11;0,08
C0981A;Quesadillas, c/ carne, (tortilla de farinha de trigo tostada (c/ azeite de oliva), filé mignon, molho de tomate, queijo muçarela e cheddar, salsa, páprica, pimenta-do-reino, c/ óleo, cebola e alho, c/ sal), ;295;25,9;16;14,6
C0980A;Quesadillas, c/ frango, (tortilla de farinha de trigo tostada (c/ azeite de oliva), peito de frango, molho de tomate, queijo muçarela e cheddar, salsa, páprica, pimenta-do-reino, c/ óleo, cebola e alho, c/ sal), ;284;25,9;15,7;13,5
C0224B;Quiabo, c/ casca, cozido, drenado, c/ óleo de soja, c/ sal, <i>Hibiscus esculentus</i> L., ;41;4,93;1,28;2,5
C0223B;Quiabo, c/ casca, cozido, drenado, c/ óleo de soja, s/ sal, <i>Hibiscus esculentus</i> L., ;41;4,95;1,29;2,51
C0155B;Quiabo, c/ casca, cozido, drenado, s/ óleo, c/ sal, <i>Hibiscus esculentus</i> L., ;20;5,07;1,32;0,12
C0200B;Quiabo, c/ casca, refogado (c/ óleo, cebola e alho), c/ sal, <i>Hibiscus esculentus</i> L., ;32;4,99;1,39;1,35
C0199B;Quiabo, c/ casca, refogado (c/ óleo, cebola e alho), s/ sal, <i>Hibiscus esculentus</i> L., ;33;5,31;1,39;1,35
C0055B;Quiabo, cozido, drenado, s/ óleo, s/ sal, <i>Hibiscus esculentus</i> L., ;20;5,07;1,32;0,12
C0032B;Quiabo, cru, <i>Hibiscus esculentus</i> L., ;27;6,52;1,77;0,2
C0149T;Quibe vegetariano com cenoura, c/ sal, (trigo para quibe e proteína de soja texturizada (hidratados com caldo de legumes), alho, cebola, cenoura, hortelã, c/ pimenta-do-reino, c/ sal), ;123;17,9;13,5;0,57
C0150T;Quibe vegetariano com cenoura, s/ sal, (trigo para quibe e proteína de soja texturizada (hidratados com caldo de legumes), alho, cebola, cenoura, hortelã, c/ pimenta-do-reino, s/ sal), ;123;18;13,6;0,58
C0245T;Quibe vegetariano com lentilha, assado, c/ sal, (trigo para quibe, proteína de soja texturizada (hidratada com caldo de legumes), aveia em flocos, lentilha, alho, cebola, hortelã, pimenta do reino, c/ sal), ;166;25,5;15,3;1,48
C0246T;Quibe vegetariano com lentilha, assado, s/ sal, (trigo para quibe, proteína de soja texturizada (hidratados com caldo de legumes), aveia em flocos, lentilha, alho, cebola, hortelã, pimenta do reino, s/ sal), ;166;25,6;15,3;1,48
C0151T;Quibe vegetariano com tomate e pimentão, c/ sal, (trigo para quibe e proteína de soja texturizada (hidratados com caldo de legumes), alho, cebola, tomate, pimentão, hortelã, c/ pimenta-do-reino, c/ sal), ;124;18;13,6;0,57
C0152T;Quibe vegetariano com tomate e pimentão, s/ sal, (trigo para quibe e proteína de soja texturizada (hidratados com caldo de legumes), alho, cebola, tomate, pimentão, hortelã, c/ pimenta-do-reino, s/ sal), ;124;18,1;13,6;0,58
C0830F;Quibe, bovino, assado, (trigo para quibe, carne bovina patinho, cebola, cebolinha, hortelã, pimenta-do-reino, canela, c/ manteiga, c/ sal), ;133;12,8;14,5;2,66
C0205F;Quibe, bovino, assado, (trigo para quibe, carne bovina patinho, cebola, cebolinha, hortelã, pimenta-do-reino, canela, c/ manteiga, s/ sal), ;134;12,9;14,6;2,68
C0921F;Quibe, bovino, cru, c/ sal, (trigo para quibe, carne bovina patinho, cebola, cebolinha, hortelã, pimenta-do-reino, canela, c/ sal), ;107;10,7;12,3;1,66
C0206F;Quibe, bovino, cru, s/ sal, (trigo para quibe, carne bovina patinho, cebola, cebolinha, hortelã, pimenta-do-reino, canela, s/ sal), ;108;10,8;12,4;1,67
C0877F;Quibe, bovino, frito, c/sal, ;250;12,3;14,8;15,7
C0207F;Quibe, bovino, industrializado, frito, ;251;12,3;14,9;15,8
C0034T;Quibe, soja, mini, s/ tempero, s/ sal, cru, <i>Glycine max</i> L., ;196;26,1;10,8;5,97
C0959B;Quibebe, c/ sal, (abóbora, cabotian (japonesa), carne seca dessalgada, cebola, c/ óleo, c/ sal), ;78;6,58;8,53;2,66
C0131B;Quibebe, s/ sal, (abóbora, cabotian (japonesa), carne seca (carne de sol, jaba) dessalgada, cebola, c/ óleo, s/ sal), ;78;6,6;8,56;2,67
C0652A;Quiche, alho-poró, assado, c/ sal, (massa brise (farinha de trigo, manteiga, gema, leite, c/ açúcar, c/ sal), alho-poró, creme de leite, ovo, queijo parmesão, c/ cebola, c/ sal), ;265;18,2;6,76;18,5
C0653A;Quiche, espinafre, assado, c/ sal, (massa brise (farinha de trigo, manteiga, gema, leite, c/ açúcar, c/ sal), espinafre, creme de leite, ovo, queijo parmesão, c/ cebola, c/ sal), ;262;14,6;7,09;19,7
C0654A;Quiche, salmão, assado, c/ sal, (massa brise (farinha de trigo, manteiga, gema, leite, c/ açúcar, c/ sal), salmão, creme de leite, ovo, queijo parmesão, c/ cebola, c/ sal), ;297;14;11,1;22
C0031K;Quindim, (ovo de galinha, açúcar, coco ralado e margarina), ;418;46,3;4,74;24,4
C0399A;Quinoa, grão, cozida, s/ óleo, s/ sal, Chenopodium quinoa, ;114;21,3;4,4;1,92
C0398A;Quinoa, grão, crua, Chenopodium quinoa, ;354;64,2;14,1;6,07
C0514F;Rabada bovina com batata e agrião, c/ molho de tomate (tomate, c/ óleo, cebola e alho), pimentão, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal, ;214;4,76;11,8;16,7
C0515F;Rabada bovina com batata e agrião, c/ molho de tomate (tomate, c/ óleo, cebola e alho), pimentão, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal, ;215;4,79;11,8;16,7
C0436A;Rabanada, (pão francês, leite, ovo de galinha, c/ açúcar, frito (c/ óleo de soja)), ;314;37,5;5,83;15,8
C0321B;Rabanete, c/ casca, cozido, drenado, s/ óleo, c/ sal, <i>Raphanus sativus</i> L., ;14;2,99;1,12;0,08
C0320B;Rabanete, c/ casca, cozido, drenado, s/ óleo, s/ sal, <i>Raphanus sativus</i> L., ;14;3;1,13;0,08
C0079B;Rabanete, c/ casca, cru, <i>Raphanus sativus</i> L., ;14;3;1,13;0,08
C0952B;Rúcula, cozida, s/ óleo, c/ sal, ;20;3,13;2,86;0,14
C0081B;Rúcula, crua, <i>Eruca sativa</i> L., ;17;2,72;2,48;0,12
C0965B;Rúcula, refogada (c/ óleo, cebola e alho), c/ sal, ;34;3,88;3,01;1,35
C0030K;Rapadura, ;368;90;0,67;0,63
C0717B;Ratatouille, vegetais assados, c/ sal, (berinjela, abobrinha, tomate, manjericão, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ azeite de oliva, c/ sal), ;76;5,08;1,29;6,04
C0718B;Ratatouille, vegetais assados, s/ sal, (berinjela, abobrinha, tomate, manjericão, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ azeite, s/ sal), ;76;5,1;1,29;6,06
C0982A;Ravioli verde, c/ recheio de muçarela de búfala e manjericão, (farinha de trigo, espinafre, queijo muçarela de búfala, manjericão, c/ sal), ;166;28,1;6,98;3,13
C0984A;Ravioli verde, c/ recheio de muçarela de búfala e manjericão, c/ molho branco, c/ sal, (farinha de trigo, espinafre, queijo muçarela de búfala, manjericão, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal), ;163;24,9;6,38;4,48
C0983A;Ravioli verde, c/ recheio de muçarela de búfala e manjericão, c/ molho de tomate, c/ sal, (farinha de trigo, espinafre, queijo muçarela de búfala, manjericão, c/ molho de tomate (tomate, óleo, alho, cebola), c/ sal), ;147;23,8;5,93;3,53
C0629A;Ravioli, c/ carne moída refogada, c/ molho de tomate, caseiro, c/ sal, (massa com farinha de trigo, carne bovina, patinho moído, refogada, c/ molho de tomate (tomate, c/ óleo, cebolha e alho), c/ sal), ;149;24,2;6,96;3,07
C0628A;Ravioli, c/ carne moída refogada, s/ molho, caseiro, c/ sal, (massa com farinha de trigo, carne bovina, patinho moído, refogada, c/ óleo, cebolha e alho, c/ sal), ;166;29,3;7,77;2,25
C0093N;Refresco em pó, não preparado, diet, ;327;81,4;0,45;0,04
C0047N;Refrigerante, c/ adoçante (média de diferentes sabores), ;0;0,11;0;0
C0028H;Refrigerante, regular, c/ açúcar (média de diferentes amostras), ;39;9,73;0;0
C0048N;Refrigerante, tipo água tônica, c/ adoçante, ;0;1,42;0,1;0
C0029H;Refrigerante, tipo água tônica, regular, c/ açúcar, ;32;7,95;0;0
C0049N;Refrigerante, tipo cola, c/ adoçante, ;1;0,23;0;0
C0030H;Refrigerante, tipo cola, regular, c/ açúcar, ;35;8,66;0;0
C0050N;Refrigerante, tipo guaraná, c/ adoçante, ;0;1,42;0,1;0
C0031H;Refrigerante, tipo guaraná, regular, c/ açúcar, ;40;10;0;0
C0051N;Refrigerante, tipo laranja, c/ adoçante, ;0;1,42;0,1;0
C0032H;Refrigerante, tipo laranja, regular, c/ açúcar, ;47;11,8;0;0
C0052N;Refrigerante, tipo limão, c/ adoçante, ;0;1,42;0,1;0
C0033H;Refrigerante, tipo limão, regular, c/ açúcar, ;41;10,3;0;0
C0260B;Repolho, branco, cozido, c/ molho branco (leite, manteiga e farinha de trigo), c/ sal, <i>Brassica oleracea</i> L. var. capitata, ;56;6,48;2,31;2,6
C0259B;Repolho, branco, cozido, c/ molho branco (leite, manteiga e farinha de trigo), s/ sal, <i>Brassica oleracea</i> L. var. capitata, ;57;6,53;2,33;2,61
C0218B;Repolho, branco, cozido, drenado, c/ óleo de soja, c/ sal, <i>Brassica oleracea</i> L. var. capitata, ;44;3,94;1,5;2,71
C0217B;Repolho, branco, cozido, drenado, c/ óleo de soja, s/ sal, <i>Brassica oleracea</i> L. var. capitata, ;44;3,95;1,5;2,72
C0148B;Repolho, branco, cozido, drenado, s/ óleo, c/ sal, <i>Brassica oleracea</i> L. var. capitata, ;23;4,04;1,54;0,34
C0056B;Repolho, branco, cozido, drenado, s/ óleo, s/ sal, <i>Brassica oleracea</i> L., ;23;4,05;1,54;0,34
C0161B;Repolho, branco, refogado (c/ óleo, cebola e alho), c/ sal, <i>Brassica oleracea</i> L. var. capitata, ;36;5,72;1,42;1,36
C0160B;Repolho, branco, refogado (c/ óleo, cebola e alho), s/ sal, <i>Brassica oleracea</i> L. var. capitata, ;36;5,74;1,42;1,37
C0033B;Repolho, cru, <i>Brassica oleracea</i> L., ;20;4,42;1,12;0,14
C0928B;Repolho, roxo, cozido, drenado, s/ óleo, c/ sal, ;29;6,92;1,51;0,09
C0927B;Repolho, roxo, cozido, drenado, s/ óleo, s/ sal, ;29;6,94;1,51;0,09
C0080B;Repolho, roxo, cru, <i>Brassica oleracea</i> var. capitata, ;22;4,87;1,22;0,06
C0899B;Repolho, roxo, refogado (c/ óleo, cebola e alho), c/ sal, <i>Brassica oleracea</i> L., ;45;7,54;1,8;1,24
C0109B;Repolho, roxo, refogado (c/ óleo, cebola e alho), s/ sal, <i>Brassica oleracea</i> var. capitata, ;45;7,56;1,8;1,24
C0448A;Risole, caseiro, frito (média de diversos sabores - camarão, carne e queijo muçarela), ;345;30,7;13,1;19,1
