nome,categoria,porcao_g,kcal,prot_g,carb_g,gord_g,contexto_culinario,incompativel_com,velocidade_absorcao,preco
"Lasanha, peito de frango, caseira, (massa lasanha fresca, peito de frango, c/ muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Frango,100.0,176,11.7,17.8,6.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Lasanha, pronta, industrializada (média diferentes sabores), ",Outros Carboidratos,100.0,132,5.8,13.7,6.4,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lasanha, pronta, industrializada, congelada (média de diferentes sabores), ",Outros Carboidratos,100.0,134,5.8,13.3,6.8,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lasanha, pronta, industrializada, light, ",Outros Carboidratos,100.0,99,6.8,13.5,2.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Lasanha, quatro queijos, congelada, Sadia, ",Queijos/Laticínios,100.0,131,4.5,13.3,6.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lasanha, queijos, c/ molho branco, c/ sal, caseira, (massa lasanha fresca, quejo muçarela, prato, requeijão e parmesão, c/ molho branco (leite, manteiga e farinha de trigo), c/ sal), ",Queijos/Laticínios,100.0,244,12.4,17.2,14.1,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lasanha, ricota com espinafre, light, caseira, (massa lasanha fresca, c/ espinafre, c/ ricota, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Massas,100.0,119,5.4,18.7,2.9,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lasanha, vegetais, caseira, (massa lasanha fresca, vegetais - cenoura, vagem, abobrinha, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Massas,100.0,112,3.8,20.0,2.4,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lasanha, vegetariana, light, caseira, (massa lasanha fresca, c/ cenoura e brócolis, c/ ricota, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Massas,100.0,112,5.2,17.4,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lasanha, verde, bolonhesa, congelada, Sadia, ",Outros Carboidratos,100.0,131,6.9,12.9,6.1,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Legumes à parmegiana, c/ sal, (abobrinha e berinjela, à milanesa (farinha de trigo, ovo e farinha de rosca, frita em imersão), c/ molho de tomate (tomate, c/ óleo, cebola e alho), muçarela, c/ sal), ",Ovos,100.0,140,5.4,10.7,8.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Legumes gratinados, c/ molho branco, c/ queijo parmesão, c/ sal, (vagem, chuchu, abobrinha, brócolis, cenoura, couve-flor, c/ molho branco (farinha de trigo, manteiga e leite), queijo parmesão, c/ sal), ",Queijos/Laticínios,100.0,116,5.5,7.9,7.2,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Legumes refogados, c/ sal, (abobrinha, brócolis, couve-flor, tomate, c/ óleo e cebola, c/ sal), ",Outros Carboidratos,100.0,94,2.0,5.5,7.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Legumes, seleta, enlatada, drenada, ",Outros Carboidratos,100.0,46,3.1,9.3,0.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, búfala, integral, ",Outros Carboidratos,100.0,100,3.8,5.3,7.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, cabra, desnatado, fluído, ",Outros Carboidratos,100.0,63,3.1,4.5,3.6,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, cabra, integral, em pó, ",Outros Carboidratos,100.0,534,25.9,29.9,34.5,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, cabra, integral, fluído, ",Outros Carboidratos,100.0,67,3.3,3.5,4.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, humano, colostro, ",Outros Carboidratos,100.0,59,2.0,6.7,2.6,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, humano, maduro (média de diferentes amostras), ",Outros Carboidratos,100.0,68,1.4,6.1,4.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, c/ café, em pó, ",Outros Carboidratos,100.0,404,15.3,70.0,7.2,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, c/ chocolate, em pó, ",Doces/Sobremesas,100.0,322,5.4,52.5,10.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, c/ chocolate, fluído, ",Doces/Sobremesas,100.0,84,2.0,14.0,2.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, c/ chocolate, Toddynho, ",Doces/Sobremesas,100.0,85,2.0,13.9,2.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, c/chocolate, desnatado, Toddynho, ",Doces/Sobremesas,100.0,46,2.1,8.3,0.6,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, condensado, ",Outros Carboidratos,100.0,319,7.7,57.0,6.7,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, desnatado, em pó, ",Outros Carboidratos,100.0,355,34.4,52.1,1.1,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, desnatado, fluído (média de diferentes amostras), ",Outros Carboidratos,100.0,37,3.1,5.1,0.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, desnatado, UHT, Vigor, ",Outros Carboidratos,100.0,39,3.0,6.0,0.4,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, fermentado, ",Outros Carboidratos,100.0,75,1.9,16.7,0.1,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, fluído, s/ lactose, integral, ",Outros Carboidratos,100.0,64,3.1,4.8,3.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, fluído, s/ lactose, semi-desnatado, ",Outros Carboidratos,100.0,59,3.1,8.3,1.5,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, integral, em pó (média de várias amostras), ",Outros Carboidratos,100.0,498,26.0,39.0,26.4,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, integral, em pó, enriquecido c/ vitaminas A e E, ",Outros Carboidratos,100.0,501,25.4,39.2,26.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, integral, em pó, Ninho, ",Outros Carboidratos,100.0,500,26.0,38.2,27.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, integral, fluído, ",Outros Carboidratos,100.0,64,2.9,5.9,3.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, integral, instantâneo, em pó, Ninho, ",Outros Carboidratos,100.0,500,26.0,38.3,27.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Leite, vaca, integral, orgânico, ",Outros Carboidratos,100.0,61,3.3,4.1,3.5,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, integral, UHT (média de diferentes amostras), ",Outros Carboidratos,100.0,65,2.4,7.2,3.0,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Leite, vaca, semidesnatado, UHT, ",Outros Carboidratos,100.0,55,3.2,6.5,1.8,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Lentilha, cozida, c/ linguiça calabresa, c/ óleo, cebola e alho, c/ sal, ",Outros Carboidratos,100.0,136,9.2,15.7,5.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Lentilha, cozida, c/ toucinho defumado (bacon), c/ óleo, cebola e alho, c/ sal, ",Outros Carboidratos,100.0,163,9.0,17.5,7.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Lentilha, cozida, drenada, c/ óleo, cebola e alho, c/ sal, Lens culinaris, ",Outros Carboidratos,100.0,107,7.0,19.2,1.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lentilha, cozida, drenada, c/ óleo, cebola e alho, s/ sal, Lens culinaris, ",Outros Carboidratos,100.0,108,7.1,19.4,1.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lentilha, cozida, drenada, s/ óleo, s/ sal, Lens culinaris, ",Outros Carboidratos,100.0,99,7.3,19.6,0.5,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lentilha, crua, Lens culinaris, ",Outros Carboidratos,100.0,314,23.5,61.0,1.5,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Limão, cravo, <i>in natura</i>, <i>Citrus limoniaI</i> Osbeck, ",Outros Carboidratos,100.0,22,0.3,5.2,0.0,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Lingua de vaca, cozida, s/ óleo, s/ sal, <i>Talinum Patens</i> Wand, ",Outros Carboidratos,100.0,9,0.9,0.9,0.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lingua de vaca, crua, <i>Talinum Patens</i> Wand, ",Outros Carboidratos,100.0,15,1.6,1.5,0.3,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Linguiça, calabresa, à milanesa, (farinha de trigo, ovo e farinha de rosca), frita em imersão (c/ óleo de soja), c/ sal, ",Ovos,100.0,355,1.0,2.6,8.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Linguiça, calabresa, assada no forno, s/ óleo, c/ sal, ",Outros Carboidratos,100.0,280,14.9,3.3,21.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, calabresa, cozida, c/ óleo de soja, c/ sal, ",Outros Carboidratos,100.0,325,14.6,3.3,25.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, calabresa, cozida, s/ óleo, c/ sal, ",Outros Carboidratos,100.0,280,14.6,3.3,20.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, calabresa, frita, c/ óleo de soja, c/ sal, ",Outros Carboidratos,100.0,325,14.9,3.3,26.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, calabresa, refogada (c/ óleo, cebola e alho), c/ sal, ",Outros Carboidratos,100.0,294,14.7,4.1,23.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, crua (média de vários tipos), ",Outros Carboidratos,100.0,251,15.7,0.8,20.5,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, frango, crua, ",Frango,100.0,193,16.2,0.7,14.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango, crua, Sadia, ",Frango,100.0,122,17.5,0.7,5.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango, crua, Seara, ",Frango,100.0,243,17.0,1.0,19.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango, fresca, frita (c/ óleo de soja), s/ sal, ",Frango,100.0,240,18.3,0.0,18.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango, fresca, frita, c/ adição de gordura, c/ sal, ",Frango,100.0,239,18.2,0.0,18.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango, grelhada, ",Frango,100.0,242,18.2,1.0,18.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, crua, ",Frango,100.0,229,15.3,0.8,18.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, frita (c/ óleo de soja), c/ sal, ",Frango,100.0,256,19.3,0.0,19.8,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, frita (c/ óleo de soja), s/ sal, ",Frango,100.0,257,19.4,0.0,19.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Frango,100.0,228,16.8,1.9,17.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, grelhada/assada, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, ",Frango,100.0,229,16.9,1.9,17.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, grelhada/assada, s/ óleo, c/ sal, ",Frango,100.0,266,20.6,0.7,20.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, grelhada/assada, s/ óleo, s/ sal, ",Frango,100.0,267,20.7,0.7,20.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, refogada (c/ óleo, cebola e alho), c/ sal, ",Frango,100.0,267,19.7,1.4,20.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frango/porco, fresca, refogada (c/ óleo, cebola e alho), s/ sal, ",Frango,100.0,268,19.8,1.4,20.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Linguiça, frita, ",Outros Carboidratos,100.0,257,19.4,0.0,19.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, mista, defumada, crua, Sadia, ",Outros Carboidratos,100.0,322,16.4,2.9,27.2,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, porco, defumada, crua (média de várias amostras), ",Outros Carboidratos,100.0,294,20.9,0.9,22.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, porco, frescal, crua (média de várias amostras), ",Outros Carboidratos,100.0,225,16.1,0.7,17.6,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, porco, grelhada, ",Outros Carboidratos,100.0,292,23.2,0.5,21.9,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, tipo calabresa, fininha, Seara, ",Outros Carboidratos,100.0,256,18.0,1.0,20.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linguiça, toscana, crua, Seara, ",Outros Carboidratos,100.0,268,12.0,1.0,24.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Linhaça, semente, <i>Linum usitatissimum</i> L., ",Outros Carboidratos,100.0,453,14.1,43.3,32.3,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lombo, canadense, defumado, ",Outros Carboidratos,100.0,200,35.7,0.0,6.4,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Lula ensopada com legumes, c/ sal, (lula, c/ legumes - cenoura, vagem, couve-flor, brócolis,champginon paris, tomate, pimentão, salsa, suco de limão, c/ óleo, cebola e alho, c/ pimenta do reino, c/ sal), ",Outros Carboidratos,100.0,66,9.3,3.3,2.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lula ensopada com legumes, s/ sal, (lula, c/ legumes - cenoura, vagem, couve-flor, brócolis,champginon paris, tomate, pimentão, salsa, suco de limão, c/ óleo, cebola e alho, c/ pimenta do reino, s/ sal), ",Outros Carboidratos,100.0,66,9.3,3.3,2.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Lula recheada com camarão, (lula, camarão, palmito, tomate, vinho branco, pimenta do reino, cheiro verde, c/ molho de tomate, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,88,12.6,2.8,2.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Maçã , verde, s/ casca, <i>in natura</i>, Malus domestica, ",Outros Carboidratos,100.0,48,0.3,13.0,0.0,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Maçã do amor, (maçã, c/ casca, c/ calda de açúcar), ",Doces/Sobremesas,100.0,114,0.3,28.1,0.4,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$$
"Maçã, Argentina, c/ casca, <i>in natura</i>, Malus domestica, ",Outros Carboidratos,100.0,65,0.2,16.6,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Maçã, c/ casca, <i>in natura</i>, Malus spp., ",Outros Carboidratos,100.0,64,0.3,15.7,0.5,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Maçã, Fuji, c/ casca, <i>in natura</i>, Malus domestica, ",Outros Carboidratos,100.0,59,0.3,15.2,0.0,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Macaúba, <i>in natura</i>, <i>Acrocomia aculeata</i> (Jacq.) Lood. ex Mart., ",Outros Carboidratos,100.0,403,2.1,13.9,40.7,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Macadâmia, crua, s/ sal, Macadamia ternifolia, ",Outros Carboidratos,100.0,752,7.9,13.8,75.8,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Macarrão cremoso, c/ sal, (macarrão de trigo, queijo muçarela, queijo parmesão, presunto, creme de leite, requeijão, c/ sal), ",Queijos/Laticínios,100.0,177,7.1,17.4,8.8,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Macarrão de arroz, com legumes e camarão, c/ molho shoyu, (macarrão de arroz, camarão, acelga, broto de feijão, pimentão, cenoura, brócolis, cogumelo Paris, cebola, cebolinha, c/ óleo de gergelim, c/ molho shoyu), ",Peixe,100.0,93,5.4,12.2,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Macarrão de arroz, com legumes e carne bovina, c/ molho shoyu, (macarrão de arroz, carne bovina (coxão mole), acelga, broto de feijão, pimentão, cenoura, brócolis, cogumelo Paris, cebola, cebolinha, c/ óleo de gergelim, c/ molho shoyu), ",Carne Vermelha,100.0,118,8.3,12.2,4.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Macarrão de arroz, com legumes e carne suína, c/ molho shoyu, (macarrão de arroz, carne suína (lombo), acelga, broto de feijão, pimentão, cenoura, brócolis, cogumelo Paris, cebola, cebolinha, c/ óleo de gergelim, c/ molho shoyu), ",Carne Vermelha,100.0,116,9.0,12.2,3.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Macarrão de arroz, com legumes e peito de frango, c/ molho shoyu, (macarrão de arroz, peito de frango, acelga, broto de feijão, pimentão, cenoura, brócolis, cogumelo Paris, cebola, cebolinha, c/ óleo de gergelim, c/ molho shoyu), ",Frango,100.0,107,8.2,12.2,3.1,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão de arroz, com legumes, c/ molho shoyu, (macarrão de arroz, ovo mexido, acelga, broto de feijão, pimentão, cenoura, brócolis, cogumelo Paris, cebola, cebolinha, c/ óleo de gergelim, c/ molho shoyu), ",Ovos,100.0,99,2.4,16.9,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Macarrão gratinado, c/ sal, (macarrão de trigo, queijo muçarela, peito de peru, queijo muçarela e queijo parmesão, creme de leite, orégano, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Queijos/Laticínios,100.0,148,6.3,18.1,5.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, arroz, cozido, s/ óleo, s/ sal, ",Arroz,100.0,102,1.8,23.9,0.2,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Macarrão, c/ molho bolonhesa, c/ sal, (macarrão - espaguete, carne bovina - patinho moído, tomate, cebola, alho, c/ óleo de soja), ",Carne Vermelha,100.0,123,4.4,22.5,1.9,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$$
"Macarrão, c/ molho bolonhesa, c/ sal, (macarrão - espaguete, carne bovina - patinho moído, tomate, cebola, alho, c/ óleo de soja, c/ sal), ",Carne Vermelha,100.0,114,4.9,21.6,0.9,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$$
"Macarrão, c/ molho bolonhesa, s/ sal, (macarrão - espaguete, carne bovina - patinho moído, tomate, cebola, alho, c/ óleo de soja, s/ sal), ",Carne Vermelha,100.0,115,4.9,21.7,0.9,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$$
"Macarrão, carbonara, c/ sal, (macarão, trigo, cozido, ovo de galinha, c/ toucinho defumado (bacon), c/ queijo parmesão, c/ pimenta-do-reino, c/ sal, ",Ovos,100.0,268,12.9,12.7,18.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, carbonara, c/ sal, (macarrão, trigo integral, cozido, ovo de galinha, c/ toucinho defumado (bacon), c/ queijo parmesão, c/ pimenta-do-reino, c/ sal), ",Ovos,100.0,267,13.4,12.4,18.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, carbonara, s/ sal, (macarrão, trigo integral, cozido, ovo de galinha, c/ toucinho defumado (bacon), c/ queijo parmesão, c/ pimenta-do-reino, s/ sal), ",Ovos,100.0,268,13.5,12.5,18.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, carbonara, s/ sal, (macarrão, trigo, cozido, ovo de galinha, c/ toucinho defumado (bacon), c/ queijo parmesão, c/ pimenta-do-reino, s/ sal), ",Ovos,100.0,269,12.9,12.8,18.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, trigo cozido, c/ molho pesto (azeite de oliva, queijo parmesão, manjericão, noz, alho, c/ pimenta-do-reino), c/ sal, ",Queijos/Laticínios,100.0,231,5.3,21.6,14.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Macarrão, trigo cozido, c/ molho pesto (azeite de oliva, queijo parmesão, manjericão, noz, alho, c/ pimenta-do-reino), s/ sal, ",Queijos/Laticínios,100.0,234,5.3,21.7,14.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Macarrão, trigo cozido, com ovo mexido, c/ toucinho defumado (bacon), s/ sal, ",Ovos,100.0,164,6.8,19.5,6.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, trigo integral cozido, c/ molho pesto (azeite de oliva, queijo parmesão, manjericão, noz, alho, c/ pimenta-do-reino), c/ sal, ",Queijos/Laticínios,100.0,229,6.3,21.1,14.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Macarrão, trigo integral cozido, c/ molho pesto (azeite de oliva, queijo parmesão, manjericão, noz, alho, c/ pimenta-do-reino), s/ sal, ",Queijos/Laticínios,100.0,232,6.4,21.2,14.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Macarrão, trigo integral cozido, com ovo mexido, c/ toucinho defumado (bacon), c/ sal, ",Ovos,100.0,159,7.7,19.1,6.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, trigo integral cozido, com ovo mexido, c/ toucinho defumado (bacon), s/ sal, ",Ovos,100.0,163,7.8,19.1,6.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Macarrão, trigo integral, c/ atum em conserva, salsa, c/ azeite de oliva, c/ sal, ",Outros Carboidratos,100.0,164,9.8,18.9,6.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo integral, c/ atum em conserva, salsa, c/ azeite de oliva, s/ sal, ",Outros Carboidratos,100.0,164,9.8,18.9,6.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo integral, c/ vegetais, c/ sal, (massa com trigo integral, pimentão vermelho e amarelo, abobrinha, brocólis, cenoura, c/ óleo, cebola e alho, c/ sal), ",Massas,100.0,99,3.8,19.9,1.1,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo integral, c/ vegetais, s/ sal, (massa com trigo integral, pimentão vermelho e amarelo, abobrinha, brocólis, cenoura, c/ óleo, cebola e alho, s/ sal), ",Massas,100.0,99,3.8,20.0,1.1,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo, c/ atum em conserva, salsa, c/ azeite de oliva, c/ sal, ",Outros Carboidratos,100.0,166,8.8,19.3,6.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo, c/ atum em conserva, salsa, c/ azeite de oliva, s/ sal, ",Outros Carboidratos,100.0,166,8.8,19.4,6.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo, c/ atum fresco, salsa, c/ azeite de oliva, c/ sal, ",Outros Carboidratos,100.0,159,10.5,19.0,4.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo, c/ atum fresco, salsa, c/ azeite de oliva, s/ sal, ",Outros Carboidratos,100.0,159,10.5,19.0,4.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Macarrão, trigo, c/ feijão preto, c/ óleo, cebola e alho, c/ sal, ",Feijão,100.0,116,3.8,23.1,1.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Macarrão, trigo, c/ feijão preto, c/ óleo, cebola e alho, s/ sal, ",Feijão,100.0,118,3.8,23.2,1.7,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Macarrão, trigo, c/ frango e cogumelos, c/ sal, (massa com trigo, peito de frango, cogumelo paris e shiitake, salsa, cebolinha, c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,119,6.2,20.0,1.9,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo, c/ frango e cogumelos, s/ sal, (massa com trigo, peito de frango, cogumelo paris e shiitake, queijo parmesão, salsa, cebolinha, c/ óleo, cebola e alho, s/ sal), ",Frango,100.0,137,7.4,19.2,3.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo, c/ linguiça calabresa, salsa, cebolinha, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal, ",Outros Carboidratos,100.0,133,5.2,19.1,4.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo, c/ linguiça calabresa, salsa, cebolinha, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal, ",Outros Carboidratos,100.0,133,5.2,19.1,4.2,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Macarrão, trigo, c/ molho aurora, c/ sal, (creme de leite, salsa, c/ pimenta-do-reino, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ sal), ",Outros Carboidratos,100.0,125,3.0,20.8,3.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$
"Macarrão, trigo, c/ molho aurora, s/ sal, (creme de leite, salsa, c/ pimenta-do-reino, c/ molho de tomate (tomate, c/ óleo, cebola e alho), s/ sal), ",Outros Carboidratos,100.0,126,3.0,20.8,3.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$
"Macarrão, trigo, c/ molho de tomate (tomate, c/ óleo, cebola e alho) e frutos do mar (camarão, lula e mexilhão), c/ óleo, cebola e alho, c/ sal, ",Peixe,100.0,130,7.1,19.3,3.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Macarrão, trigo, c/ molho de tomate (tomate, c/ óleo, cebola e alho) e frutos do mar (camarão, lula e mexilhão), queijo parmesão, c/ óleo, cebola e alho, c/ sal, ",Peixe,100.0,132,6.6,19.4,3.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
